time,mz,charge,intensity,RT_length,points,scans,peaks,Tmz,Tintensity,Tmass,Tintensity10,Pintensity,rt_start,rt_end,Ttime,sample,fraction,status,group,mz_error,score,adj_score
60.0,522.85548,5,5707300.0,0.283333,30,15,3,522.85548,22.444377,522.86,6.756431,5.8e-05,59.858333,60.141667,61.704589,A1,F1,use,522.84_522.87_1,3e-05,0.996407,1.195688
15.1,524.05253,5,846340.0,0.205,56,25,3,524.05253,19.690878,524.05,5.927545,7e-06,14.9975,15.2025,15.455665,A2,F1,use,524.03_524.06_1,0.00081,0.990845,1.387619
15.1,524.05172,5,3049900.0,0.256667,43,17,4,524.05172,21.540331,524.05,6.484286,3.1e-05,14.971667,15.228333,15.528988,A1,F1,use,524.03_524.06_1,0.00081,0.990845,1.189014
15.0,524.05244,5,758380.0,0.116,23,11,3,524.05244,19.532561,524.05,5.879887,7e-06,14.942,15.058,15.352943,A2,F1,use,524.05_524.08_0,0.02163,5e-05,0.197968
15.1,524.07407,5,876570.0,0.131,9,7,2,524.07407,19.74151,524.07,5.942787,9e-06,15.0345,15.1655,15.528988,A1,F1,use,524.05_524.08_0,0.02163,5e-05,0.197968
40.6,524.22341,5,9825800.0,0.461667,37,28,2,524.22341,23.228143,524.22,6.992368,9.8e-05,40.369167,40.830833,41.47614,A3,F1,use,524.21_524.24_0,6e-05,0.926426,1.308878
42.1,524.22335,5,15924000.0,0.176667,15,10,2,524.22335,23.924699,524.22,7.202052,0.000138,42.011667,42.188333,43.190749,A2,F1,use,524.21_524.24_0,6e-05,0.926426,1.30628
41.4,524.22328,5,8997300.0,0.248333,31,15,3,524.22328,23.101061,524.22,6.954112,9e-05,41.275833,41.524167,42.298119,A3,F1,use,524.21_524.24_1,0.00012,0.985834,1.368286
41.5,524.22393,5,19057000.0,0.3,65,15,6,524.22393,24.183818,524.22,7.280055,0.000166,41.35,41.65,42.574414,A2,F1,use,524.21_524.24_1,0.00065,0.972847,1.352701
40.9,524.2234,5,25678000.0,0.278333,43,17,4,524.2234,24.61403,524.22,7.409561,0.000263,40.760833,41.039167,42.061962,A1,F1,use,524.21_524.24_1,0.00012,0.985834,1.183001
65.0,524.27383,5,15761000.0,0.238333,33,10,5,524.27383,23.909856,524.27,7.197584,0.000157,64.880833,65.119167,66.54649,A3,F1,use,524.25_524.28_0,0.0002,0.997096,1.196515
64.8,524.27403,5,15067000.0,0.261667,21,15,2,524.27403,23.844889,524.27,7.178027,0.000154,64.669167,64.930833,66.640956,A1,F1,use,524.25_524.28_0,0.0002,0.997096,1.196515
35.7,524.64627,5,12563000.0,0.140667,13,10,2,524.64627,23.582678,524.65,7.099093,0.000109,35.629667,35.770333,36.616507,A2,F1,use,524.63_524.66_0,0.0015,0.981736,1.178083
35.7,524.64477,5,4668200.0,0.107833,8,5,2,524.64477,22.154435,524.64,6.669149,4.8e-05,35.646083,35.753917,36.714231,A1,F1,use,524.63_524.66_0,0.0015,0.981736,1.178083
49.3,525.01771,5,13064000.0,0.221667,22,16,2,525.01771,23.639093,525.02,7.116076,0.000114,49.189167,49.410833,50.586771,A2,F1,use,525.01_525.04_1,0.00105,0.935591,1.506635
49.2,525.01666,5,22959000.0,0.33,43,12,5,525.01666,24.452556,525.02,7.360953,0.000229,49.035,49.365,50.312411,A3,F1,use,525.01_525.04_1,7e-05,0.951692,1.421062
48.6,525.01673,5,41806000.0,0.533333,107,26,5,525.01673,25.317207,525.02,7.621239,0.000363,48.333333,48.866667,49.867714,A2,F1,use,525.01_525.04_2,0.00027,0.945885,1.516929
48.4,525.017,5,33030000.0,0.47,73,18,5,525.017,24.977274,525.02,7.518909,0.000338,48.165,48.635,49.775035,A1,F1,use,525.01_525.04_2,0.00027,0.945885,1.329811
48.5,525.01718,5,10703000.0,0.05,5,4,2,525.01718,23.351512,525.02,7.029506,0.000107,48.475,48.525,49.59318,A3,F1,use,525.01_525.04_2,0.00059,0.739524,1.208894
50.0,525.01659,5,40043000.0,0.328333,60,16,6,525.01659,25.255047,525.02,7.602527,0.000348,49.835833,50.164167,51.305829,A2,F1,use,525.01_525.04_3,0.00033,0.973744,1.544788
49.8,525.01692,5,28718000.0,0.375,41,19,3,525.01692,24.775452,525.02,7.458154,0.000294,49.6125,49.9875,51.214809,A1,F1,use,525.01_525.04_3,0.00033,0.973744,1.35767
40.2,525.41866,5,8941100.0,0.075833,6,5,2,525.41866,23.092021,525.42,6.951391,9.1e-05,40.162083,40.237917,41.342075,A1,F1,use,525.41_525.44_1,0.00041,0.976454,1.359799
40.6,525.41825,5,12991000.0,0.104333,11,9,2,525.41825,23.631009,525.42,7.113643,0.000113,40.547833,40.652167,41.649911,A2,F1,use,525.41_525.44_1,0.00041,0.976454,1.171745
47.1,526.61243,5,16234000.0,0.858333,97,70,2,526.61243,23.952515,526.61,7.210426,0.000162,46.670833,47.529167,48.154717,A3,F1,use,526.59_526.62_0,0.00024,0.993489,1.192187
47.3,526.61219,5,13402000.0,0.36,53,33,2,526.61219,23.675945,526.61,7.12717,0.000137,47.12,47.48,48.643785,A1,F1,use,526.59_526.62_0,0.00024,0.993489,1.192187
70.1,527.08588,5,14850000.0,0.186667,8,7,2,527.08588,23.82396,527.09,7.171726,0.000148,70.006667,70.193333,71.786604,A3,F1,use,527.07_527.1_0,0.00046,0.995776,1.194931
69.8,527.08542,5,8208800.0,0.246667,34,12,5,527.08542,22.96874,527.09,6.91428,7.1e-05,69.676667,69.923333,71.64489,A2,F1,use,527.07_527.1_0,0.00046,0.995776,1.194931
69.8,527.28584,5,9882400.0,0.25,17,12,3,527.28584,23.23643,527.29,6.994862,0.000101,69.675,69.925,71.783006,A1,F1,use,527.27_527.3_0,0.00042,0.996429,1.195715
70.1,527.28542,5,7678000.0,0.3,15,11,2,527.28542,22.872299,527.29,6.885248,7.6e-05,69.95,70.25,71.786604,A3,F1,use,527.27_527.3_0,0.00042,0.996429,1.195715
38.0,528.04615,5,87897000.0,1.451667,179,98,3,528.04615,26.389311,528.05,7.943974,0.000899,37.274167,38.725833,39.079573,A1,F1,use,528.03_528.06_1,0.00351,0.934693,1.500648
37.4,528.04966,5,15749000.0,0.251667,26,22,2,528.04966,23.908757,528.05,7.197253,0.000137,37.274167,37.525833,38.36279,A2,F1,use,528.03_528.06_1,0.00351,0.934693,1.309699
36.8,528.05149,5,18117000.0,0.153333,16,12,2,528.05149,24.110841,528.05,7.258086,0.000157,36.723333,36.876667,37.746455,A2,F1,use,528.03_528.06_2,0.00091,0.940337,1.506292
36.9,528.05058,5,40306000.0,0.418333,58,35,2,528.05058,25.264491,528.05,7.60537,0.000412,36.690833,37.109167,37.948322,A1,F1,use,528.03_528.06_2,0.00091,0.940337,1.506292
35.3,528.05114,5,522860000.0,0.356667,68,21,4,528.05114,28.961849,528.05,8.718385,0.004545,35.121667,35.478333,36.205617,A2,F1,use,528.03_528.06_3,8e-05,0.98037,1.367393
35.3,528.05122,5,785680000.0,1.07,412,77,7,528.05122,29.549367,528.05,8.895246,0.007825,34.765,35.835,36.030532,A3,F1,use,528.03_528.06_3,3e-05,0.984478,1.181373
35.7,528.05131,5,631940000.0,1.375,416,102,7,528.05131,29.235212,528.05,8.800676,0.005493,35.0125,36.3875,36.616507,A2,F1,use,528.03_528.06_4,0.00012,0.954745,1.529835
35.7,528.05119,5,581430000.0,1.156667,442,86,6,528.05119,29.11503,528.05,8.764497,0.005944,35.121667,36.278333,36.714231,A1,F1,use,528.03_528.06_4,0.00012,0.954745,1.5207
36.7,528.25198,5,9678800.0,0.130333,10,8,2,528.25198,23.206397,528.25,6.985822,9.9e-05,36.634833,36.765167,37.74264,A1,F1,use,528.23_528.26_1,0.00277,0.939455,1.382586
36.5,528.24921,5,22455000.0,0.275,33,24,3,528.24921,24.420533,528.25,7.351313,0.000224,36.3625,36.6375,37.2635,A3,F1,use,528.23_528.26_1,0.00277,0.939455,1.324009
36.8,528.25027,5,31346000.0,0.55,82,48,2,528.25027,24.901778,528.25,7.496182,0.00032,36.525,37.075,37.845481,A1,F1,use,528.23_528.26_2,0.00219,0.983317,1.426449
37.5,528.24808,5,46090000.0,0.781667,217,58,5,528.24808,25.45795,528.25,7.663607,0.000459,37.109167,37.890833,38.290973,A3,F1,use,528.23_528.26_2,0.00219,0.983317,1.367871
30.4,528.38771,5,30451000.0,0.181667,20,12,2,528.38771,24.859986,528.39,7.483602,0.000265,30.309167,30.490833,31.10722,A2,F1,use,528.37_528.4_0,0.00021,0.99325,1.1919
30.4,528.38792,5,37901000.0,0.208333,28,15,2,528.38792,25.175733,528.39,7.578651,0.000377,30.295833,30.504167,30.936784,A3,F1,use,528.37_528.4_0,0.00021,0.99325,1.1919
36.3,528.45087,5,23243000.0,0.2,22,14,3,528.45087,24.470293,528.45,7.366292,0.000231,36.2,36.4,37.058005,A3,F1,use,528.43_528.46_0,0.00259,0.93465,1.121581
38.2,528.44828,5,45348000.0,0.661667,85,41,3,528.44828,25.434536,528.45,7.656558,0.000394,37.869167,38.530833,39.18457,A2,F1,use,528.43_528.46_0,0.00259,0.93465,1.121581
36.0,528.65275,5,39364000.0,0.345,40,23,2,528.65275,25.230373,528.65,7.595099,0.000342,35.8275,36.1725,36.924675,A2,F1,use,528.63_528.66_0,0.00433,0.843707,1.012448
38.1,528.64842,5,19958000.0,0.201667,15,14,2,528.64842,24.250464,528.65,7.300117,0.000204,37.999167,38.200833,39.182414,A1,F1,use,528.63_528.66_0,0.00433,0.843707,1.012448
57.1,530.26433,5,11437000.0,0.278333,25,17,2,530.26433,23.447205,530.26,7.058312,0.000114,56.960833,57.239167,58.429451,A3,F1,use,530.24_530.27_1,0.00047,0.988447,1.378543
56.9,530.2648,5,34444000.0,0.228333,21,13,2,530.2648,25.037749,530.26,7.537114,0.000352,56.785833,57.014167,58.516519,A1,F1,use,530.24_530.27_1,0.00047,0.988447,1.186137
56.7,530.46498,5,33202000.0,0.185,20,14,2,530.46498,24.984767,530.46,7.521164,0.000331,56.6075,56.7925,58.018461,A3,F1,use,530.45_530.48_1,0.00077,0.918439,1.476171
57.2,530.46575,5,28312000.0,0.251667,20,16,2,530.46575,24.75491,530.47,7.451971,0.000289,57.074167,57.325833,58.825042,A1,F1,use,530.45_530.48_1,0.00013,0.94027,1.457525
56.7,530.46558,5,63790000.0,0.386667,60,22,5,530.46558,25.926827,530.47,7.804753,0.000652,56.506667,56.893333,58.310837,A1,F1,use,530.45_530.48_2,0.0003,0.989231,1.506486
56.8,530.46644,5,22250000.0,0.14,10,9,2,530.46644,24.407302,530.47,7.34733,0.000222,56.73,56.87,58.121209,A3,F1,use,530.45_530.48_2,0.00086,0.873268,1.431
56.3,530.46588,5,82668000.0,0.418333,96,24,6,530.46588,26.300826,530.47,7.917337,0.000823,56.090833,56.509167,57.607472,A3,F1,use,530.45_530.48_3,0.00011,0.99695,1.554682
56.3,530.46599,5,120670000.0,0.401667,108,31,5,530.46599,26.846492,530.47,8.081599,0.001049,56.099167,56.500833,57.777349,A2,F1,use,530.45_530.48_3,0.00011,0.99695,1.19634
57.2,530.66449,5,18930000.0,0.336667,32,17,4,530.66449,24.174171,530.66,7.277151,0.000165,57.031667,57.368333,58.701851,A2,F1,use,530.64_530.67_0,0.00025,0.995821,1.194985
57.5,530.66474,5,33423000.0,0.28,23,20,2,530.66474,24.994338,530.66,7.524045,0.000342,57.36,57.64,59.133565,A1,F1,use,530.64_530.67_0,0.00025,0.995821,1.194985
57.2,530.86583,5,19365000.0,0.133167,16,10,2,530.86583,24.206948,530.87,7.287018,0.000198,57.133417,57.266583,58.825042,A1,F1,use,530.85_530.88_1,0.00057,0.990435,1.21862
56.8,530.8664,5,30262000.0,0.521667,87,41,3,530.8664,24.851004,530.87,7.480898,0.000263,56.539167,57.060833,58.290961,A2,F1,use,530.85_530.88_1,0.00057,0.990435,1.188522
41.1,533.0543,5,72270000.0,0.336667,52,15,6,533.0543,26.106894,533.05,7.858958,0.00072,40.931667,41.268333,41.989877,A3,F1,use,533.03_533.06_1,0.00021,0.993257,1.191908
41.1,533.05451,5,114230000.0,0.356667,29,14,5,533.05451,26.767366,533.05,8.05778,0.001168,40.921667,41.278333,42.267644,A1,F1,use,533.03_533.06_1,0.00021,0.993257,1.191908
41.8,533.05403,5,111460000.0,0.4,34,17,6,533.05403,26.731951,533.05,8.047119,0.000969,41.6,42.0,42.882581,A2,F1,use,533.03_533.06_1,0.00048,0.991325,1.18959
41.0,533.07907,5,26242000.0,0.246667,39,11,5,533.07907,24.645374,533.08,7.418997,0.000261,40.876667,41.123333,41.88713,A3,F1,use,533.06_533.09_1,1e-05,0.992872,1.191446
41.0,533.07906,5,38496000.0,0.195,18,6,5,533.07906,25.198205,533.08,7.585416,0.000394,40.9025,41.0975,42.164803,A1,F1,use,533.06_533.09_1,1e-05,0.992872,1.191446
41.7,533.07878,5,37917000.0,0.133667,17,4,5,533.07878,25.176341,533.08,7.578834,0.00033,41.633167,41.766833,42.779859,A2,F1,use,533.06_533.09_1,0.00028,0.990847,1.189016
51.4,533.28501,5,54058000.0,0.43,65,25,5,533.28501,25.688005,533.29,7.73286,0.00047,51.185,51.615,52.743945,A2,F1,use,533.27_533.3_0,0.00033,0.994574,1.193489
51.6,533.28534,5,61233000.0,0.308333,62,18,5,533.28534,25.867806,533.29,7.786986,0.000626,51.445833,51.754167,53.065947,A1,F1,use,533.27_533.3_0,0.00033,0.994574,1.193489
61.0,533.86673,5,21844000.0,0.306667,22,16,2,533.86673,24.380734,533.87,7.339332,0.00019,60.846667,61.153333,62.605308,A2,F1,use,533.85_533.88_0,0.00047,0.85058,1.209782
56.1,533.86626,5,10407000.0,0.039167,4,2,2,533.86626,23.311051,533.87,7.017326,0.000106,56.080417,56.119583,57.693791,A1,F1,use,533.85_533.88_0,0.00047,0.85058,1.020696
63.4,533.86809,5,10229000.0,0.211667,15,11,2,533.86809,23.286162,533.87,7.009833,8.9e-05,63.294167,63.505833,65.070648,A2,F1,use,533.85_533.88_1,7e-05,0.94543,1.304632
63.5,533.86802,5,8810200.0,0.158667,11,8,2,533.86802,23.070743,533.87,6.944986,8.8e-05,63.420667,63.579333,65.00528,A3,F1,use,533.85_533.88_1,7e-05,0.94543,1.134516
57.8,534.06761,5,29136000.0,0.193333,22,15,2,534.06761,24.796299,534.07,7.46443,0.00029,57.703333,57.896667,59.148682,A3,F1,use,534.05_534.08_1,0.0003,0.272538,0.961034
60.7,534.06791,5,14201000.0,0.301667,21,12,2,534.06791,23.759489,534.07,7.152319,0.000123,60.549167,60.850833,62.29714,A2,F1,use,534.05_534.08_1,0.0003,0.272538,0.593746
61.3,534.06787,5,26583000.0,0.693333,66,34,3,534.06787,24.664001,534.07,7.424604,0.000272,60.953333,61.646667,63.041522,A1,F1,use,534.05_534.08_10,0.00022,0.864753,1.619994
59.7,534.06797,5,22615000.0,0.561667,107,37,4,534.06797,24.430777,534.07,7.354397,0.000225,59.419167,59.980833,61.100882,A3,F1,use,534.05_534.08_10,0.00012,0.319063,0.918608
61.3,534.06809,5,36131000.0,0.1285,15,9,2,534.06809,25.106734,534.07,7.55788,0.000314,61.23575,61.36425,62.913475,A2,F1,use,534.05_534.08_10,9e-05,0.272553,0.699979
59.8,534.06792,5,39461000.0,1.088333,183,67,4,534.06792,25.233924,534.07,7.596168,0.000403,59.255833,60.344167,61.498907,A1,F1,use,534.05_534.08_11,0.00029,0.94909,1.85012
60.2,534.06763,5,20403000.0,0.308333,23,14,2,534.06763,24.282278,534.07,7.309694,0.000203,60.045833,60.354167,61.614618,A3,F1,use,534.05_534.08_11,0.00029,0.94909,1.371988
59.8,534.06802,5,43461000.0,0.473333,104,34,5,534.06802,25.373218,534.07,7.6381,0.000378,59.563333,60.036667,61.372637,A2,F1,use,534.05_534.08_11,2e-05,0.430645,0.891209
56.3,534.06796,5,178490000.0,0.48,127,36,6,534.06796,27.411268,534.07,8.251614,0.001825,56.06,56.54,57.899473,A1,F1,use,534.05_534.08_12,0.00023,0.943809,1.463618
56.0,534.06802,5,21199000.0,0.233333,42,17,4,534.06802,24.337493,534.07,7.326315,0.000211,55.883333,56.116667,57.29923,A3,F1,use,534.05_534.08_12,0.00029,0.931178,1.306251
55.8,534.06773,5,89440000.0,0.601667,207,48,5,534.06773,26.414417,534.07,7.951532,0.000777,55.499167,56.100833,57.263736,A2,F1,use,534.05_534.08_12,0.00023,0.211906,0.662222
58.2,534.068,5,102260000.0,0.386667,62,29,4,534.068,26.607667,534.07,8.009706,0.001045,58.006667,58.393333,59.853452,A1,F1,use,534.05_534.08_13,4e-05,0.883234,1.750013
58.5,534.06796,5,16263000.0,0.228333,58,22,4,534.06796,23.95509,534.07,7.211201,0.000162,58.385833,58.614167,59.867914,A3,F1,use,534.05_534.08_13,4e-05,0.883234,1.505972
53.1,534.06932,5,9109600.0,0.096833,6,5,2,534.06932,23.118956,534.07,6.959499,7.9e-05,53.051583,53.148417,54.490228,A2,F1,use,534.05_534.08_2,0.00182,0.726815,1.082165
55.3,534.0675,5,30245000.0,0.375,55,22,4,534.0675,24.850193,534.07,7.480654,0.000301,55.1125,55.4875,56.579999,A3,F1,use,534.05_534.08_2,0.00182,0.726815,0.893905
60.2,534.06762,5,27958000.0,0.576667,73,33,3,534.06762,24.736758,534.07,7.446506,0.000243,59.911667,60.488333,61.783527,A2,F1,use,534.05_534.08_4,0.00038,0.332294,0.752404
64.7,534.06853,5,9625000.0,0.113167,11,8,2,534.06853,23.198355,534.07,6.983401,9.8e-05,64.643417,64.756583,66.538115,A1,F1,use,534.05_534.08_4,0.00091,0.154287,0.550443
58.2,534.06776,5,22862000.0,0.541667,100,46,4,534.06776,24.446448,534.07,7.359114,0.000228,57.929167,58.470833,59.559671,A3,F1,use,534.05_534.08_5,0.00017,0.792518,1.464046
58.5,534.06793,5,172860000.0,1.933333,406,155,3,534.06793,27.365029,534.07,8.237695,0.001503,57.533333,59.466667,60.037244,A2,F1,use,534.05_534.08_5,0.00017,0.792518,1.366182
63.9,534.06807,5,4322000.0,0.211667,20,7,4,534.06807,22.043268,534.07,6.635685,4.4e-05,63.794167,64.005833,65.715388,A1,F1,use,534.05_534.08_6,0.00035,0.961739,1.547713
64.4,534.06842,5,21278000.0,0.0855,16,6,4,534.06842,24.342859,534.07,7.327931,0.000185,64.35725,64.44275,66.097874,A2,F1,use,534.05_534.08_6,0.00035,0.961739,1.268199
56.8,534.06778,5,1043700000.0,0.666667,180,40,6,534.06778,29.95906,534.07,9.018576,0.010671,56.466667,57.133333,58.413678,A1,F1,use,534.05_534.08_7,0.00017,0.799382,1.495838
56.4,534.06795,5,2089100000.0,1.7,565,120,8,534.06795,30.960234,534.07,9.319959,0.018159,55.55,57.25,57.880071,A2,F1,use,534.05_534.08_7,0.00013,0.838031,1.446851
57.4,534.06779,5,1216500000.0,1.011667,394,67,7,534.06779,30.180089,534.07,9.085112,0.012437,56.894167,57.905833,59.030724,A1,F1,use,534.05_534.08_8,5e-05,0.855852,1.721575
56.3,534.06782,5,2059500000.0,1.666667,382,103,8,534.06782,30.939647,534.07,9.313762,0.02051,55.466667,57.133333,57.607472,A3,F1,use,534.05_534.08_8,2e-05,0.563011,1.07486
57.3,534.06784,5,670080000.0,0.623333,67,39,2,534.06784,29.319758,534.07,8.826127,0.005825,56.988333,57.611667,58.804574,A2,F1,use,534.05_534.08_8,9e-05,0.474828,1.024414
58.6,534.06793,5,105790000.0,1.051667,294,75,5,534.06793,26.656628,534.07,8.024445,0.001082,58.074167,59.125833,60.264816,A1,F1,use,534.05_534.08_9,0.00016,0.846335,1.726188
59.1,534.06777,5,38520000.0,0.916667,182,61,5,534.06777,25.199104,534.07,7.585686,0.000384,58.641667,59.558333,60.484398,A3,F1,use,534.05_534.08_9,0.00016,0.846335,1.604384
57.6,534.2682,5,15854000.0,0.1215,8,5,2,534.2682,23.918344,534.27,7.200139,0.000158,57.53925,57.66075,58.943187,A3,F1,use,534.25_534.28_1,0.02184,2.5e-05,0.392121
54.4,534.24636,5,12037000.0,0.073,8,5,2,534.24636,23.520973,534.25,7.080518,0.000105,54.3635,54.4365,55.82562,A2,F1,use,534.25_534.28_1,0.02183,2.5e-05,0.15583
60.3,534.26769,5,18653000.0,0.705,66,34,3,534.26769,24.152904,534.27,7.270749,0.000186,59.9475,60.6525,61.717366,A3,F1,use,534.25_534.28_2,0.00034,0.976285,1.368381
60.9,534.26803,5,11314000.0,0.1175,9,6,2,534.26803,23.431606,534.27,7.053616,9.8e-05,60.84125,60.95875,62.502585,A2,F1,use,534.25_534.28_2,0.00016,0.779001,0.934806
58.0,534.26819,5,39911000.0,0.143,15,12,2,534.26819,25.250283,534.27,7.601093,0.000397,57.9285,58.0715,59.354177,A3,F1,use,534.25_534.28_3,0.00032,0.984168,1.376264
58.3,534.26851,5,55248000.0,0.308333,53,25,3,534.26851,25.719419,534.27,7.742317,0.000565,58.145833,58.454167,59.956293,A1,F1,use,534.25_534.28_3,0.00032,0.984168,1.181002
56.7,534.46867,5,232200000.0,1.081667,122,69,3,534.46867,27.790793,534.47,8.365862,0.002312,56.159167,57.240833,58.018461,A3,F1,use,534.45_534.48_1,0.00014,0.643107,0.966947
58.5,534.46881,5,98399000.0,0.283333,39,24,2,534.46881,26.55214,534.47,7.992991,0.000855,58.358333,58.641667,60.037244,A2,F1,use,534.45_534.48_1,0.00014,0.643107,0.966947
60.3,534.46813,5,4905600.0,0.077333,7,6,2,534.46813,22.225998,534.47,6.690692,5e-05,60.261333,60.338667,62.013112,A1,F1,use,534.45_534.48_2,0.00064,0.929406,1.282414
59.3,534.46879,5,24818000.0,0.533333,51,30,2,534.46879,24.564884,534.47,7.394767,0.000216,59.033333,59.566667,60.859025,A2,F1,use,534.45_534.48_2,0.00066,0.686124,1.278254
60.8,534.46881,5,6745800.0,0.065833,4,2,2,534.46881,22.685558,534.47,6.829033,5.9e-05,60.767083,60.832917,62.399863,A2,F1,use,534.45_534.48_3,0.00018,0.967954,1.364865
61.0,534.46899,5,6653400.0,0.0975,6,3,2,534.46899,22.66566,534.47,6.823044,6.8e-05,60.95125,61.04875,62.732999,A1,F1,use,534.45_534.48_3,0.00022,0.835633,1.188641
58.7,534.46868,5,90341000.0,0.441667,69,38,2,534.46868,26.428878,534.47,7.955885,0.000785,58.479167,58.920833,60.242689,A2,F1,use,534.45_534.48_4,9e-05,0.976095,1.43716
58.9,534.46877,5,18599000.0,0.186667,17,12,2,534.46877,24.148722,534.47,7.26949,0.000185,58.806667,58.993333,60.278903,A3,F1,use,534.45_534.48_4,9e-05,0.976095,1.299935
58.8,534.66792,5,3902900.0,0.079,6,5,2,534.66792,21.896115,534.67,6.591387,3.9e-05,58.7605,58.8395,60.176156,A3,F1,use,534.65_534.68_1,0.00117,0.989522,1.372454
57.9,534.66919,5,67130000.0,0.178333,17,9,2,534.66919,26.000454,534.67,7.826917,0.000686,57.810833,57.989167,59.544929,A1,F1,use,534.65_534.68_1,0.0001,0.995711,1.194854
58.5,534.66909,5,27715000.0,0.099167,14,9,2,534.66909,24.724164,534.67,7.442715,0.000241,58.450417,58.549583,60.037244,A2,F1,use,534.65_534.68_1,0.00117,0.989522,1.187426
17.7,534.8527,5,928000.0,0.0415,5,3,2,534.8527,19.823765,534.85,5.967548,9e-06,17.67925,17.72075,17.887873,A3,F1,use,534.83_534.86_0,0.00047,0.993496,1.192195
16.8,534.85223,5,1668100.0,0.118,9,7,2,534.85223,20.669774,534.85,6.222222,1.7e-05,16.741,16.859,17.277285,A1,F1,use,534.83_534.86_0,0.00047,0.993496,1.192195
54.3,534.8665,5,59265000.0,0.468333,99,37,4,534.8665,25.820677,534.87,7.772798,0.000606,54.065833,54.534167,55.842653,A1,F1,use,534.85_534.88_2,8e-05,0.986477,1.369671
53.8,534.86646,5,61699000.0,0.355,70,20,4,534.86646,25.878744,534.87,7.790278,0.000614,53.6225,53.9775,55.038789,A3,F1,use,534.85_534.88_2,0.00012,0.981107,1.363227
54.0,534.86658,5,67104000.0,0.426667,65,30,5,534.86658,25.999895,534.87,7.826748,0.000583,53.786667,54.213333,55.41473,A2,F1,use,534.85_534.88_2,0.00012,0.981107,1.177329
35.7,535.63968,5,14120000.0,0.29,34,15,4,535.63968,23.751237,535.64,7.149835,0.000144,35.555,35.845,36.714231,A1,F1,use,535.62_535.65_0,0.00098,0.991664,1.189997
35.8,535.64066,5,9081000.0,0.034167,4,2,2,535.64066,23.11442,535.64,6.958134,7.9e-05,35.782917,35.817083,36.719229,A2,F1,use,535.62_535.65_0,0.00098,0.991664,1.189997
52.5,537.26661,5,36119000.0,0.315,61,23,4,537.26661,25.106255,537.27,7.557736,0.00036,52.3425,52.6575,53.703073,A3,F1,use,537.25_537.28_1,0.00017,0.982692,1.37019
52.8,537.26662,5,28340000.0,0.401667,68,30,4,537.26662,24.756336,537.27,7.4524,0.000246,52.599167,53.000833,54.18206,A2,F1,use,537.25_537.28_1,0.00016,0.994604,1.193525
52.6,537.26678,5,38362000.0,0.57,60,41,2,537.26678,25.193175,537.27,7.583901,0.000392,52.315,52.885,54.094357,A1,F1,use,537.25_537.28_1,0.00016,0.994604,1.193525
55.7,537.44733,5,38042000.0,0.159667,25,11,3,537.44733,25.18109,537.45,7.580263,0.000389,55.620167,55.779833,57.282427,A1,F1,use,537.43_537.46_0,5e-05,0.920177,1.302109
54.2,537.44728,5,27098000.0,0.556667,63,41,2,537.44728,24.691683,537.45,7.432937,0.00027,53.921667,54.478333,55.449778,A3,F1,use,537.43_537.46_0,5e-05,0.920177,1.301132
55.2,537.4475,5,24509000.0,0.613333,60,33,3,537.4475,24.546808,537.45,7.389326,0.000251,54.893333,55.506667,56.768222,A1,F1,use,537.43_537.46_1,0.0005,0.989485,1.371418
54.6,537.44726,5,11501000.0,0.235,23,16,2,537.44726,23.455256,537.45,7.060736,0.000115,54.4825,54.7175,55.860767,A3,F1,use,537.43_537.46_1,0.00026,0.984601,1.365556
54.7,537.447,5,29769000.0,0.673333,87,44,3,537.447,24.827307,537.45,7.473764,0.000259,54.363333,55.036667,56.133788,A2,F1,use,537.43_537.46_1,0.00026,0.984601,1.181521
