mz,mostAbundantMz,charge,rtStart,rtApex,rtEnd,fwhm,nIsotopes,nScans,averagineCorr,mass,massCalib,intensityApex,intensitySum,Tmz,intensity,rt_start,time,rt_end,Tintensity,Tintensity10,Pintensity,Tmass,Ttime,sample,fraction,status,group,mz_error,score,adj_score
338.595925,338.595925,5,14.587969,14.619396,14.750075,0.100246,2,14,0.986694,1687.94307,1687.943293,68273.08594,774848.8203,338.595925,774848.8203,14.587969,14.619396,14.750075,19.563555,5.889217,3e-06,338.6,15.05383,A1,F1,use,338.58_338.61_5,0.000198,0.989556,1.752538
338.596122,338.596122,5,14.639075,14.697993,14.742908,0.158597,2,9,0.999679,1687.943969,1687.943838,52395.58594,550339.0332,338.596122,550339.0332,14.639075,14.697993,14.742908,19.069961,5.74063,2e-06,338.6,15.056447,A2,F1,use,338.58_338.61_5,0.000198,0.989556,1.562965
338.785525,338.785525,5,15.569021,15.65252,15.783765,0.120053,3,16,0.988202,1688.892553,1688.892472,91449.75391,2094148.512,338.785525,2094148.512,15.569021,15.65252,15.783765,20.997932,6.321007,6e-06,338.79,16.036834,A2,F1,use,338.77_338.8_1,0.00021,0.993134,1.191761
338.785315,338.785315,5,15.379327,15.475259,15.584587,0.083689,3,15,0.998843,1688.890374,1688.890508,168244.2578,2523052.523,338.785315,2523052.523,15.379327,15.475259,15.584587,21.266739,6.401926,1.1e-05,338.79,15.935125,A1,F1,use,338.77_338.8_1,0.00021,0.993134,1.191761
338.785611,338.785611,5,16.724057,16.834982,17.072923,0.187877,2,34,0.944826,1688.891491,1688.891356,149323.4453,3505118.926,338.785611,3505118.926,16.724057,16.834982,17.072923,21.741032,6.544703,1.6e-05,338.79,17.074578,A3,F1,use,338.77_338.8_1,8.6e-05,0.986023,1.183227
339.037412,339.037412,5,3.645749,3.66498,3.714885,0.067964,2,10,0.887393,1690.148231,1690.148505,45027.02734,394768.1392,339.037412,394768.1392,3.645749,3.66498,3.714885,18.590646,5.596342,2e-06,339.04,3.773889,A1,F1,use,339.02_339.05_1,0.000222,0.969521,1.356335
339.03719,339.03719,5,3.676362,3.708698,3.728369,0.038374,2,9,0.820718,1690.148138,1690.147994,56410.00781,396697.3711,339.03719,396697.3711,3.676362,3.708698,3.728369,18.597679,5.598459,1e-06,339.04,3.915748,A2,F1,use,339.02_339.05_1,0.000222,0.969521,1.163425
339.037558,339.037558,5,9.899338,9.990298,10.096234,0.216861,2,32,0.793963,1690.150414,1690.150609,50420.32617,1126535.222,339.037558,1126535.222,9.899338,9.990298,10.096234,20.103461,6.051745,5e-06,339.04,10.287172,A1,F1,use,339.02_339.05_2,0.000218,0.964552,1.351367
339.037776,339.037776,5,10.07017,10.115216,10.151996,0.120028,2,11,0.83375,1690.15049,1690.15035,46392.58301,442173.7319,339.037776,442173.7319,10.07017,10.115216,10.151996,18.754254,5.645593,1e-06,339.04,10.349517,A2,F1,use,339.02_339.05_2,0.000218,0.964552,1.157463
342.788328,342.788328,5,43.534847,43.664174,43.869978,0.09734,5,23,0.99238,1708.90507,1708.905172,7652961.75,242061605.0,342.788328,242061605.0,43.534847,43.664174,43.869978,27.850799,8.383926,0.000711,342.79,44.807363,A2,F1,use,342.77_342.8_1,0.000266,0.83047,1.388231
342.788063,342.788063,5,42.324829,42.600962,42.776252,0.144602,3,39,0.914883,1708.903989,1708.904217,5540028.5,220829765.9,342.788063,220829765.9,42.324829,42.600962,42.776252,27.718359,8.344058,0.000979,342.79,43.58136,A3,F1,use,342.77_342.8_1,0.000266,0.83047,1.182039
342.788302,342.788302,5,42.114371,42.193554,42.227286,-0.029391,2,5,0.962304,1708.904757,1708.904723,1447069.25,7174196.563,342.788302,7174196.563,42.114371,42.193554,42.227286,22.774386,6.855773,2.1e-05,342.79,43.296901,A2,F1,use,342.77_342.8_2,4.9e-05,0.986118,1.543878
342.788253,342.788253,5,42.157139,42.225522,42.409339,0.099287,3,14,0.958063,1708.904822,1708.904794,1650963.5,22137775.63,342.788253,22137775.63,42.157139,42.225522,42.409339,24.400007,7.345134,9.7e-05,342.79,43.480306,A1,F1,use,342.77_342.8_2,4.9e-05,0.986118,1.377784
342.788053,342.788053,5,42.077029,42.181025,42.35606,0.193365,2,19,0.962389,1708.903536,1708.903646,3535988.0,58083115.97,342.788053,58083115.97,42.077029,42.181025,42.35606,25.791616,7.76405,0.000257,342.79,43.150361,A3,F1,use,342.77_342.8_2,0.000165,0.927373,1.278942
342.788218,342.788218,5,42.688694,43.00415,43.102567,0.165105,4,33,0.926512,1708.904617,1708.904708,5554968.5,185026285.1,342.788218,185026285.1,42.688694,43.00415,43.102567,27.463155,8.267233,0.000544,342.79,44.129458,A2,F1,use,342.77_342.8_3,4.7e-05,0.972215,1.529976
342.788171,342.788171,5,42.540255,42.742284,42.799067,0.146129,3,24,0.985213,1708.90479,1708.904612,5000041.0,159194558.3,342.788171,159194558.3,42.540255,42.742284,42.799067,27.246216,8.201928,0.000698,342.79,44.012424,A1,F1,use,342.77_342.8_3,4.7e-05,0.972215,1.363882
342.988711,342.988711,5,42.465712,42.588304,42.662976,0.170724,2,18,0.974139,1709.907582,1709.907477,3720002.0,60249613.66,342.988711,60249613.66,42.465712,42.588304,42.662976,25.844449,7.779954,0.000264,342.99,43.853868,A1,F1,use,342.97_343.0_1,0.000118,0.975945,1.22429
342.988593,342.988593,5,42.648297,42.852613,43.10246,0.177641,2,39,0.994559,1709.907057,1709.90721,3595742.5,93944227.83,342.988593,93944227.83,42.648297,42.852613,43.10246,26.485301,7.97287,0.000416,342.99,43.839641,A3,F1,use,342.97_343.0_1,0.000118,0.975945,1.171134
342.985283,342.985283,5,45.59834,45.743362,45.804498,0.161458,3,7,0.968759,1709.890082,1709.890049,851922.5625,7376363.445,342.985283,7376363.445,45.59834,45.743362,45.804498,22.814478,6.867842,2.2e-05,342.99,46.835621,A2,F1,use,342.97_343.0_2,8.2e-05,0.989601,1.187521
342.985365,342.985365,5,45.36591,45.478338,45.524717,0.28882,2,6,0.991664,1709.89136,1709.891494,537839.5469,2610594.945,342.985365,2610594.945,45.36591,45.478338,45.524717,21.315947,6.416739,1.1e-05,342.99,46.829783,A1,F1,use,342.97_343.0_2,8.2e-05,0.989601,1.187521
342.996984,342.996984,5,12.901356,13.086153,13.288152,0.19866,2,54,0.869276,1709.947491,1709.947445,161550.1719,5208289.968,342.996984,5208289.968,12.901356,13.086153,13.288152,22.312378,6.716695,1.5e-05,343.0,13.40094,A2,F1,use,342.98_343.01_2,2.4e-05,0.972617,1.363795
342.99696,342.99696,5,12.854404,13.027144,13.053574,-0.670412,2,24,0.998961,1709.947708,1709.947858,66020.11523,2084571.545,342.99696,2084571.545,12.854404,13.027144,13.053574,20.991319,6.319017,9e-06,343.0,13.414261,A1,F1,use,342.98_343.01_2,2.4e-05,0.972617,1.356924
343.189455,343.189455,5,42.715916,42.81356,42.868044,0.164833,2,7,0.840556,1710.91032,1710.910297,1668841.313,9394261.328,343.189455,9394261.328,42.715916,42.81356,42.868044,23.163348,6.972863,2.8e-05,343.19,43.933704,A2,F1,use,343.17_343.2_1,0.000221,0.974347,1.340312
343.189234,343.189234,5,42.141528,42.192761,42.254102,-0.031568,2,5,0.967247,1710.909746,1710.9097,1932595.75,10018515.31,343.189234,10018515.31,42.141528,42.192761,42.254102,23.256165,7.000803,4.4e-05,343.19,43.162406,A3,F1,use,343.17_343.2_1,0.000221,0.974347,1.169217
343.38983,343.38983,5,42.654345,42.694706,42.733634,0.043868,2,6,0.965425,1711.912963,1711.913038,954229.0469,5642302.734,343.38983,5642302.734,42.654345,42.694706,42.733634,22.427853,6.751456,2.5e-05,343.39,43.963432,A1,F1,use,343.37_343.4_0,1.1e-05,0.992553,1.191064
343.38982,343.38982,5,42.939151,42.9812,43.049892,0.074452,2,8,0.841133,1711.913095,1711.912966,500084.7031,3941544.898,343.38982,3941544.898,42.939151,42.9812,43.049892,21.91033,6.595666,1.7e-05,343.39,43.971615,A3,F1,use,343.37_343.4_0,1.1e-05,0.992553,1.191064
344.391494,344.391494,5,16.981866,17.012097,17.068256,-0.275685,2,3,0.999313,1716.920834,1716.921064,153066.6406,748544.0117,344.391494,748544.0117,16.981866,17.012097,17.068256,19.513728,5.874217,3e-06,344.39,17.517632,A1,F1,use,344.37_344.4_1,8.6e-05,0.993616,1.192339
344.391408,344.391408,5,16.926287,17.026884,17.123992,0.255602,3,12,0.982926,1716.920087,1716.920001,139535.1875,1867367.486,344.391408,1867367.486,16.926287,17.026884,17.123992,20.832574,6.27123,5e-06,344.39,17.448431,A2,F1,use,344.37_344.4_1,8.6e-05,0.993616,1.192339
344.391554,344.391554,5,18.175545,18.266754,18.337145,0.180985,3,7,0.885013,1716.921224,1716.920996,166365.4766,1290736.881,344.391554,1290736.881,18.175545,18.266754,18.337145,20.299764,6.110838,6e-06,344.39,18.544067,A3,F1,use,344.37_344.4_1,5.9e-05,0.987275,1.18473
344.423259,344.423259,5,41.852393,41.9062,42.069555,0.212009,3,7,0.97001,1717.081843,1717.081949,244744.2891,3772422.516,344.423259,3772422.516,41.852393,41.9062,42.069555,21.84706,6.57662,1.7e-05,344.42,43.151494,A1,F1,use,344.41_344.44_1,0.000236,0.936833,1.319739
344.423496,344.423496,5,41.828581,41.914271,42.095138,-0.235362,2,13,0.957686,1717.081297,1717.08121,666309.5625,6289634.961,344.423496,6289634.961,41.828581,41.914271,42.095138,22.584545,6.798625,2.8e-05,344.42,42.87658,A3,F1,use,344.41_344.44_1,0.000236,0.936833,1.314102
344.423667,344.423667,5,43.424993,43.60439,43.808123,0.145224,2,20,0.957562,1717.082208,1717.082236,698214.4375,10484869.73,344.423667,10484869.73,43.424993,43.60439,43.808123,23.321806,7.020563,4.6e-05,344.42,44.900148,A1,F1,use,344.41_344.44_2,0.00012,0.977695,1.360601
344.423563,344.423563,5,43.142779,43.33353,43.449444,0.07399,2,16,0.983989,1717.081122,1717.081039,740994.4375,6622267.477,344.423563,6622267.477,43.142779,43.33353,43.449444,22.658894,6.821007,2.9e-05,344.42,44.333226,A3,F1,use,344.41_344.44_2,0.000103,0.949508,1.326777
344.423547,344.423547,5,43.753094,43.821822,44.079273,0.017985,2,12,0.986455,1717.081424,1717.081404,924359.875,10258179.19,344.423547,10258179.19,43.753094,43.821822,44.079273,23.290271,7.01107,3e-05,344.42,44.969281,A2,F1,use,344.41_344.44_2,0.00012,0.977695,1.173234
346.60185,346.60185,5,16.760835,16.861691,17.005408,0.10373,3,18,0.998757,1727.972342,1727.972313,444416.7656,7962542.594,346.60185,7962542.594,16.760835,16.861691,17.005408,22.924798,6.901052,2.3e-05,346.6,17.278763,A2,F1,use,346.58_346.61_1,3.1e-05,0.99345,1.192139
346.601881,346.601881,5,16.849379,16.898436,17.100704,0.311244,3,8,0.964375,1727.972751,1727.972838,556123.9688,4891316.08,346.601881,4891316.08,16.849379,16.898436,17.100704,22.221791,6.689426,2.1e-05,346.6,17.400594,A1,F1,use,346.58_346.61_1,3.1e-05,0.99345,1.192139
346.60174,346.60174,5,17.877786,18.032677,18.142333,0.122652,2,15,0.999981,1727.972453,1727.972345,315633.3281,5107130.162,346.60174,5107130.162,17.877786,18.032677,18.142333,22.284081,6.708177,2.3e-05,346.6,18.303823,A3,F1,use,346.58_346.61_1,0.00014,0.988218,1.185862
347.226937,347.226937,5,45.743552,45.873999,45.974519,-0.024841,2,6,0.9936,1731.098531,1731.098482,355204.7813,4784634.602,347.226937,4784634.602,45.743552,45.873999,45.974519,22.189977,6.679849,1.4e-05,347.23,47.077055,A2,F1,use,347.21_347.24_1,0.000167,0.989773,1.37657
347.22677,347.22677,5,45.393582,45.72179,45.741462,-0.235639,2,14,0.96321,1731.097585,1731.097691,629997.0625,3841995.133,347.22677,3841995.133,45.393582,45.72179,45.741462,21.873424,6.584557,1.7e-05,347.23,47.080469,A1,F1,use,347.21_347.24_1,0.000167,0.989773,1.187728
349.990714,349.990714,5,15.568077,15.726045,15.972798,0.135226,3,41,0.989455,1744.91708,1744.917086,308903.8438,14131365.33,349.990714,14131365.33,15.568077,15.726045,15.972798,23.752398,7.150184,6.2e-05,349.99,16.193364,A1,F1,use,349.97_350.0_1,0.000119,0.993301,1.191961
349.990834,349.990834,5,15.704742,15.919637,16.119826,0.108428,5,34,0.991415,1744.917399,1744.917391,467770.2813,13618033.31,349.990834,13618033.31,15.704742,15.919637,16.119826,23.699015,7.134114,4e-05,349.99,16.311187,A2,F1,use,349.97_350.0_1,0.000119,0.993301,1.191961
349.990704,349.990704,5,17.091603,17.251657,17.400006,0.121065,5,20,0.992341,1744.917054,1744.917022,439417.6406,12097434.03,349.990704,12097434.03,17.091603,17.251657,17.400006,23.528198,7.082693,5.4e-05,349.99,17.502229,A3,F1,use,349.97_350.0_1,0.00013,0.984924,1.181908
350.591023,350.591023,5,18.20834,18.346669,18.436516,0.123589,2,13,0.998895,1747.919001,1747.91894,303504.0625,3584562.199,350.591023,3584562.199,18.20834,18.346669,18.436516,21.773365,6.554436,1.1e-05,350.59,18.803971,A2,F1,use,350.57_350.6_1,6.9e-05,0.993058,1.19167
350.591092,350.591092,5,17.883097,18.035738,18.148342,0.116039,3,10,0.96785,1747.919527,1747.919705,186806.9609,1533733.947,350.591092,1533733.947,17.883097,18.035738,18.148342,20.548617,6.18575,7e-06,350.59,18.571692,A1,F1,use,350.57_350.6_1,6.9e-05,0.993058,1.19167
350.591111,350.591111,5,19.097385,19.21549,19.258237,0.743772,2,7,0.996773,1747.919319,1747.919103,219557.0078,1586046.805,350.591111,1586046.805,19.097385,19.21549,19.258237,20.597004,6.200316,7e-06,350.59,19.517795,A3,F1,use,350.57_350.6_1,8.8e-05,0.990224,1.188269
350.986522,350.986522,5,8.206837,8.275573,8.301685,0.071827,2,16,0.884253,1749.894777,1749.894643,30633.60352,567834.1475,350.986522,567834.1475,8.206837,8.275573,8.301685,19.11511,5.754222,2e-06,350.99,8.460034,A2,F1,use,350.97_351.0_1,9.5e-05,0.907594,1.272916
350.986617,350.986617,5,10.658383,10.690588,10.757252,0.092986,2,14,0.890177,1749.89625,1749.895926,35168.04883,486225.3774,350.986617,486225.3774,10.658383,10.690588,10.757252,18.891266,5.686838,2e-06,350.99,7.182734,A3,F1,use,350.97_351.0_1,9.5e-05,0.907594,1.089113
351.728479,351.728479,5,13.085187,13.210106,13.401215,0.094732,2,34,0.99204,1753.60801,1753.607952,142491.5781,3790288.629,351.728479,3790288.629,13.085187,13.210106,13.401215,21.853876,6.578672,1.1e-05,351.73,13.528251,A2,F1,use,351.71_351.74_0,4.8e-05,0.993445,1.192134
351.728526,351.728526,5,13.088653,13.139849,13.332196,0.070323,2,31,0.985234,1753.608881,1753.609031,79903.60156,2228424.02,351.728526,2228424.02,13.088653,13.139849,13.332196,21.087592,6.347998,1e-05,351.73,13.530316,A1,F1,use,351.71_351.74_0,4.8e-05,0.993445,1.192134
352.793435,352.793435,5,16.718962,16.802215,16.884771,0.268257,3,12,0.998962,1758.930464,1758.930402,256074.4141,3518681.533,352.793435,3518681.533,16.718962,16.802215,16.884771,21.746604,6.54638,1e-05,352.79,17.217676,A2,F1,use,352.77_352.8_0,5.1e-05,0.987054,1.184464
352.793385,352.793385,5,17.950626,18.022545,18.063929,0.05728,2,7,0.999403,1758.930793,1758.930565,253756.8516,1437407.42,352.793385,1437407.42,17.950626,18.022545,18.063929,20.455038,6.15758,6e-06,352.79,18.293424,A3,F1,use,352.77_352.8_0,5.1e-05,0.987054,1.184464
352.983438,352.983438,5,12.70178,12.752066,12.817395,0.154173,2,13,0.98034,1759.875185,1759.874803,23139.7168,263786.0278,352.983438,263786.0278,12.70178,12.752066,12.817395,18.009009,5.421252,1e-06,352.98,12.946163,A3,F1,use,352.97_353.0_0,0.010145,0.001437,0.001724
352.993584,352.993584,5,16.83587,16.913285,16.981866,-0.005039,2,5,0.916088,1759.932549,1759.932771,82459.88281,901502.1602,352.993584,901502.1602,16.83587,16.913285,16.981866,19.781971,5.954967,4e-06,352.99,17.415884,A1,F1,use,352.97_353.0_0,0.010145,0.001437,0.001724
352.994462,352.994462,5,15.604518,15.631736,15.639233,0.004817,2,3,0.983011,1759.936663,1759.936153,14744.33008,64866.12842,352.994462,64866.12842,15.604518,15.631736,15.639233,15.985178,4.812018,2.87514e-07,352.99,15.901692,A3,F1,use,352.98_353.01_1,0.010432,0.237637,0.28536
353.004894,353.004894,5,15.747898,15.76978,15.783765,-0.2546,2,3,0.999837,1759.984302,1759.984082,13733.08398,64300.00098,353.004894,64300.00098,15.747898,15.76978,15.783765,15.972531,4.808211,1.889787e-07,353.0,16.15727,A2,F1,use,352.98_353.01_1,0.010432,0.237637,0.285165
354.167489,354.167489,5,15.689754,15.743073,15.77024,0.037191,3,8,0.988291,1765.800846,1765.800496,22839.82031,384759.2646,354.167489,384759.2646,15.689754,15.743073,15.77024,18.553597,5.585189,2e-06,354.17,16.015962,A3,F1,use,354.15_354.18_1,0.000588,0.979738,1.370057
354.168077,354.168077,5,15.185146,15.20542,15.229795,0.164487,2,3,0.993472,1765.804086,1765.803871,16369.06445,74050.13281,354.168077,74050.13281,15.185146,15.20542,15.229795,16.176215,4.869526,2.176345e-07,354.17,15.577621,A2,F1,use,354.15_354.18_1,0.000588,0.979738,1.175686
354.16744,354.16744,5,14.870418,14.947347,14.989088,0.117627,3,11,0.992987,1765.801972,1765.80218,85038.42773,1079825.408,354.16744,1079825.408,14.870418,14.947347,14.989088,20.042367,6.033354,5e-06,354.17,15.391526,A1,F1,use,354.15_354.18_1,4.9e-05,0.978619,1.174342
354.574913,354.574913,5,16.346269,16.412659,16.539345,0.047837,3,14,0.978047,1767.838156,1767.838082,227933.7422,2568691.845,354.574913,2568691.845,16.346269,16.412659,16.539345,21.292602,6.409712,8e-06,354.57,16.817566,A2,F1,use,354.55_354.58_1,0.000155,0.954705,1.340312
354.574758,354.574758,5,16.849379,16.943797,17.470772,0.272114,4,21,0.989447,1767.837419,1767.837473,400484.0313,7674725.176,354.574758,7674725.176,16.849379,16.943797,17.470772,22.871684,6.885063,3.4e-05,354.57,17.447303,A1,F1,use,354.55_354.58_1,0.000155,0.954705,1.145646
354.575082,354.575082,5,15.091432,15.271089,15.848616,0.499237,4,61,0.943834,1767.838783,1767.838713,604929.0313,37530193.96,354.575082,37530193.96,15.091432,15.271089,15.848616,25.161548,7.574381,0.000164,354.58,15.724888,A1,F1,use,354.56_354.59_1,0.000139,0.924373,1.490284
354.574943,354.574943,5,16.022659,16.124511,16.289147,0.097224,4,27,0.973151,1767.838252,1767.83823,366807.7188,9599446.662,354.574943,9599446.662,16.022659,16.124511,16.289147,23.19452,6.982246,2.8e-05,354.57,16.521612,A2,F1,use,354.56_354.59_1,0.000139,0.924373,1.293247
354.575039,354.575039,5,17.987655,18.185162,18.259916,-0.89556,3,10,0.976123,1767.838677,1767.838803,367434.5313,3087568.865,354.575039,3087568.865,17.987655,18.185162,18.259916,21.55804,6.489617,1.4e-05,354.58,18.725557,A1,F1,use,354.56_354.59_3,1.2e-05,0.985189,1.551101
354.575095,354.575095,5,17.66574,17.756308,17.899189,0.162204,3,13,0.997299,1767.839003,1767.838959,375582.6406,5548818.135,354.575095,5548818.135,17.66574,17.756308,17.899189,22.403749,6.7442,1.6e-05,354.58,18.197616,A2,F1,use,354.56_354.59_3,5.6e-05,0.970458,1.348549
354.575051,354.575051,5,18.40649,18.598312,18.676644,-0.145473,3,8,0.994773,1767.838363,1767.838229,334693.7813,4079706.109,354.575051,4079706.109,18.40649,18.598312,18.676644,21.960034,6.610629,1.8e-05,354.58,18.884359,A3,F1,use,354.56_354.59_3,1.2e-05,0.985189,1.182227
354.678223,354.678223,5,6.872084,6.883209,6.899635,-0.014112,2,3,0.975439,1768.367489,1768.367002,12660.16504,86223.65332,354.678223,86223.65332,6.872084,6.883209,6.899635,16.395796,4.935626,3.821796e-07,354.68,6.922705,A3,F1,use,354.66_354.69_1,0.000229,0.960993,1.545009
354.678452,354.678452,5,6.073709,6.08179,6.10102,-0.020775,2,3,0.89767,1768.357179,1768.357576,30929.59766,98560.87109,354.678452,98560.87109,6.073709,6.08179,6.10102,16.588727,4.993705,4.318797e-07,354.68,6.262518,A1,F1,use,354.66_354.69_1,0.000229,0.960993,1.349007
354.682409,354.682409,5,13.615217,13.648303,13.664811,-0.000417,2,6,0.994305,1768.379443,1768.379012,21479.13672,160204.6709,354.682409,160204.6709,13.615217,13.648303,13.664811,17.289557,5.204675,7.100946e-07,354.68,13.86601,A3,F1,use,354.66_354.69_2,0.001019,0.992502,1.576518
354.68139,354.68139,5,13.625553,13.642277,13.685635,0.039886,2,8,0.999741,1768.373233,1768.373085,44147.5293,403262.5527,354.68139,403262.5527,13.625553,13.642277,13.685635,18.62136,5.605588,1e-06,354.68,13.97213,A2,F1,use,354.66_354.69_2,8.1e-05,0.985381,1.375774
354.68147,354.68147,5,13.611202,13.638935,13.694223,1.422158,2,10,0.985705,1768.374245,1768.374533,33933.21582,389431.3838,354.68147,389431.3838,13.611202,13.638935,13.694223,18.57101,5.590431,2e-06,354.68,14.044233,A1,F1,use,354.66_354.69_2,0.001357,0.979078,1.367092
354.680113,354.680113,5,13.670376,13.675769,13.714025,0.284112,2,5,0.929563,1768.377784,1768.377289,10277.3418,78515.09131,354.680113,78515.09131,13.670376,13.675769,13.714025,16.260682,4.894953,3.48012e-07,354.68,13.894199,A3,F1,use,354.66_354.69_3,0.001142,0.966585,1.550601
354.681255,354.681255,5,13.528271,13.606615,13.625553,0.053459,2,13,0.952114,1768.366215,1768.366076,39828.20703,509231.2944,354.681255,509231.2944,13.528271,13.606615,13.625553,18.957962,5.706915,1e-06,354.68,13.935502,A2,F1,use,354.66_354.69_3,0.001142,0.966585,1.546222
354.997763,354.997763,5,12.413068,12.421716,12.450971,0.692032,2,5,0.961506,1769.950058,1769.949616,18147.44336,141986.6504,354.997763,141986.6504,12.413068,12.421716,12.450971,17.115396,5.152248,6.293447e-07,355.0,12.429426,A3,F1,use,354.98_355.01_0,0.021354,2.3e-05,2.7e-05
354.976409,354.976409,5,16.041141,16.084053,16.108914,0.05766,2,7,0.841997,1769.845191,1769.845076,159973.4844,923146.3398,354.976409,923146.3398,16.041141,16.084053,16.108914,19.8162,5.965271,3e-06,354.98,16.480057,A2,F1,use,354.98_355.01_0,0.021354,2.3e-05,2.7e-05
355.005699,355.005699,5,3.073344,3.108818,3.114826,-0.982274,2,6,0.805041,1769.992608,1769.992196,30224.4375,196908.665,355.005699,196908.665,3.073344,3.108818,3.114826,17.587167,5.294265,8.727822e-07,355.01,13.190713,A3,F1,use,354.99_355.02_1,0.001053,0.976853,1.174251
355.006753,355.006753,5,13.435479,13.465815,13.480803,-5.860887,2,4,0.906491,1769.997141,1769.997503,38248.51563,152930.7168,355.006753,152930.7168,13.435479,13.465815,13.480803,17.222519,5.184495,6.701206e-07,355.01,13.865968,A1,F1,use,354.99_355.02_1,0.001053,0.976853,1.172223
356.989999,356.989999,5,18.185381,18.301754,18.456812,0.157547,4,11,0.965415,1779.912946,1779.912869,131718.4648,2449679.014,356.989999,2449679.014,18.185381,18.301754,18.456812,21.224161,6.389109,7e-06,356.99,18.757839,A2,F1,use,356.97_357.0_1,0.001927,0.971078,1.348395
356.988072,356.988072,5,18.978831,18.992533,19.097385,-0.136541,2,6,0.999245,1779.90186,1779.901563,196125.5781,712387.0469,356.988072,712387.0469,18.978831,18.992533,19.097385,19.442302,5.852716,3e-06,356.99,19.288965,A3,F1,use,356.97_357.0_1,0.001927,0.971078,1.165293
