charge,scan_number,time,rt_start,rt_end,intensity,goodness_fit,mz,Tmz,Tintensity,Tintensity10,Pintensity,Tmass,Ttime,sample,fraction,status,group,mz_error,score,adj_score
4,3,18.656183,18.616673,18.666479,329547.4637,0.916931,347.424866,347.424866,21.269322,6.402704,1.3e-05,347.42,23.2853,A3,F1,use,347.41_347.44_1,0.000458,0.812834,1.508277
4,5,17.149605,17.082885,17.224107,89849.80061,0.919693,347.424408,347.424408,19.525788,5.877848,4e-06,347.42,21.642082,A1,F1,use,347.41_347.44_1,0.000122,0.908968,1.27438
4,9,17.843012,17.740053,17.884839,112722.5518,0.981421,347.424774,347.424774,19.400875,5.840245,4e-06,347.42,22.501393,A2,F1,use,347.41_347.44_2,0.000152,0.984507,1.55195
4,7,18.119822,18.07707,18.165088,223914.4668,0.92371,347.424377,347.424377,20.711784,6.234868,9e-06,347.42,22.605993,A3,F1,use,347.41_347.44_2,0.000397,0.938807,1.465086
4,10,17.774399,17.736029,17.873063,538377.257,0.960953,347.424622,347.424622,22.108818,6.655417,2.4e-05,347.42,22.430546,A1,F1,use,347.41_347.44_2,9.2e-05,0.918093,1.283505
4,10,18.278769,18.165088,18.354557,451986.9093,0.953799,347.42453,347.42453,21.725117,6.539912,1.8e-05,347.42,22.807301,A3,F1,use,347.41_347.44_3,3e-05,0.879754,1.575197
4,4,18.042539,17.987248,18.085116,612011.1064,0.968206,347.4245,347.4245,21.841657,6.574994,2e-05,347.42,22.754735,A2,F1,use,347.41_347.44_3,3e-05,0.879754,1.447197
4,4,18.827319,18.73977,18.827319,112914.8558,0.95724,347.670868,347.670868,19.403334,5.840986,4e-06,347.67,23.751181,A2,F1,use,347.65_347.68_0,0.000122,0.991008,1.18921
4,4,18.394033,18.360923,18.46878,270493.3372,0.954108,347.670746,347.670746,21.115793,6.356487,1.2e-05,347.67,23.212498,A1,F1,use,347.65_347.68_0,0.000122,0.991008,1.18921
4,3,15.677628,15.646502,15.677628,1402.915928,0.96698,352.45163,352.45163,13.072671,3.935266,4.549985e-08,352.45,19.751976,A2,F1,use,352.43_352.46_0,0.000152,0.986988,1.184386
4,6,16.766961,16.680533,16.776564,1952.411601,0.9627,352.451782,352.451782,13.870237,4.175357,7.908631e-08,352.45,20.868751,A3,F1,use,352.43_352.46_0,0.000152,0.986988,1.184386
4,3,41.062614,41.030222,41.095201,310524.7759,0.945007,359.483826,359.483826,21.314909,6.416427,1.4e-05,359.48,51.819297,A1,F1,use,359.46_359.49_1,0.000214,0.970462,1.319861
4,5,41.723239,41.641859,41.754372,344208.6822,0.940608,359.483612,359.483612,21.011382,6.325056,1.1e-05,359.48,52.790184,A2,F1,use,359.46_359.49_1,0.000214,0.970462,1.164554
4,12,21.375288,21.249161,21.410174,8537782.068,0.991592,361.920166,361.920166,25.643888,7.71958,0.000277,361.92,26.954114,A2,F1,use,361.91_361.94_1,0.000427,0.987896,1.185475
4,4,21.92679,21.861832,21.960635,7399342.356,0.951881,361.920593,361.920593,25.758161,7.753979,0.0003,361.92,27.427561,A3,F1,use,361.91_361.94_1,0.000427,0.987896,1.185475
4,6,20.616524,20.57471,20.688747,6253106.607,0.980906,361.920166,361.920166,25.646702,7.720426,0.000277,361.92,26.017189,A1,F1,use,361.91_361.94_1,0.0,0.986046,1.183255
4,12,16.404803,16.328418,16.455727,60554.23877,0.974863,363.691925,363.691925,18.504399,5.570379,2e-06,363.69,20.675279,A2,F1,use,363.67_363.7_1,3e-05,0.993611,1.192333
4,22,16.514755,16.361396,16.620927,57983.64069,0.932405,363.691895,363.691895,18.893918,5.687636,3e-06,363.69,20.840928,A1,F1,use,363.67_363.7_1,3e-05,0.993611,1.192333
4,9,17.425567,17.38206,17.497226,150342.7328,0.989185,363.691986,363.691986,20.137091,6.061868,6e-06,363.69,21.726711,A3,F1,use,363.67_363.7_1,9.1e-05,0.989469,1.187363
4,5,55.646282,55.586524,55.660473,3687264.569,0.945746,367.716003,367.716003,24.432578,7.354939,0.00012,367.72,70.500719,A2,F1,use,367.71_367.74_1,0.000306,0.990422,1.385831
4,5,55.648375,55.648375,55.725335,2578150.983,0.856263,367.716309,367.716309,24.368465,7.335639,0.000114,367.72,70.225915,A1,F1,use,367.71_367.74_1,0.000306,0.990422,1.385831
4,3,55.983851,55.983851,56.008247,1120690.799,0.983472,367.716309,367.716309,23.166517,6.973816,5e-05,367.72,70.649272,A1,F1,use,367.71_367.74_2,0.000153,0.986619,1.382027
4,6,55.785838,55.740739,55.863736,3461309.336,0.942419,367.716156,367.716156,24.341345,7.327475,0.000112,367.72,70.677915,A2,F1,use,367.71_367.74_2,0.000153,0.986619,1.382027
4,9,17.251616,17.185326,17.384195,371907.1024,0.958325,370.945709,370.945709,21.575143,6.494765,1.7e-05,370.95,21.770816,A1,F1,use,370.93_370.96_1,0.000458,0.99285,1.19142
4,13,17.38986,17.267394,17.488513,247772.5467,0.985083,370.946167,370.946167,20.537115,6.182288,8e-06,370.95,21.92602,A2,F1,use,370.93_370.96_1,0.000458,0.99285,1.19142
4,7,18.429626,18.354557,18.500524,493664.9948,0.98537,370.945709,370.945709,21.852368,6.578218,2e-05,370.95,22.998363,A3,F1,use,370.93_370.96_1,0.000458,0.986269,1.183523
4,12,29.316963,29.286201,29.440012,6746787.644,0.974008,375.664795,375.664795,25.304228,7.617331,0.000219,375.66,37.015888,A2,F1,use,375.64_375.67_1,3e-05,0.992236,1.190683
4,14,29.670222,29.590827,29.804582,8443015.611,0.98047,375.664825,375.664825,25.948523,7.811284,0.000342,375.66,37.210877,A3,F1,use,375.64_375.67_1,3e-05,0.992236,1.190683
4,7,27.895048,27.842741,27.995304,6329848.458,0.971405,375.664642,375.664642,25.664299,7.725724,0.000281,375.66,35.202381,A1,F1,use,375.64_375.67_1,0.000153,0.977874,1.173448
4,9,27.522962,27.417196,27.570728,5487188.851,0.982202,376.961761,376.961761,25.326831,7.624136,0.000222,376.96,34.515176,A3,F1,use,376.94_376.97_1,0.000579,0.990654,1.188785
4,5,27.265681,27.16479,27.265681,4105851.461,0.964822,376.961182,376.961182,24.587708,7.401638,0.000133,376.96,34.433226,A2,F1,use,376.94_376.97_1,0.000579,0.990654,1.188785
4,4,26.181309,26.119349,26.213257,2935056.366,0.95632,376.961365,376.961365,24.555517,7.391947,0.00013,376.96,33.039714,A1,F1,use,376.94_376.97_1,0.000183,0.981211,1.177453
4,8,16.476639,16.401148,16.521934,11561.22199,0.926517,377.219696,377.219696,16.567566,4.987334,5.129538e-07,377.22,20.792827,A1,F1,use,377.21_377.24_1,0.001129,0.991755,1.190106
4,3,16.386176,16.358503,16.392247,8874.765849,0.953385,377.218567,377.218567,15.733952,4.736391,2.878294e-07,377.22,20.651629,A2,F1,use,377.21_377.24_1,0.001129,0.991755,1.190106
4,6,17.424689,17.38206,17.473407,39616.30846,0.887172,377.218719,377.218719,18.213002,5.48266,2e-06,377.22,21.725599,A3,F1,use,377.21_377.24_1,0.000977,0.985284,1.182341
4,10,16.113285,16.066256,16.164234,5519.818089,0.948915,379.968811,379.968811,15.048863,4.530159,1.790206e-07,379.97,20.305135,A2,F1,use,379.95_379.98_0,0.000488,0.983994,1.180793
4,3,17.38206,17.369787,17.388139,6294.180695,0.940827,379.968323,379.968323,15.558999,4.683725,2.549583e-07,379.97,21.671609,A3,F1,use,379.95_379.98_0,0.000488,0.983994,1.180793
4,5,16.455727,16.404548,16.475779,30238.35684,0.965077,380.722351,380.722351,17.50255,5.268793,9.807008e-07,380.72,20.739938,A2,F1,use,380.71_380.74_1,0.000183,0.992944,1.191533
4,18,16.648522,16.413264,16.73407,41575.73677,0.946545,380.722168,380.722168,18.414014,5.543171,2e-06,380.72,21.009736,A1,F1,use,380.71_380.74_1,0.000183,0.992944,1.191533
4,11,17.463828,17.369787,17.554511,95623.7263,1.0,380.722656,380.722656,19.484277,5.865352,4e-06,380.72,21.775169,A3,F1,use,380.71_380.74_1,0.000488,0.989066,1.186879
4,18,16.814067,16.711858,16.93622,499020.4219,0.978535,382.181,382.181,21.547198,6.486353,1.6e-05,382.18,21.194928,A2,F1,use,382.16_382.19_1,3.1e-05,0.99383,1.192596
4,7,16.921979,16.845192,16.967353,1022867.422,0.964274,382.180969,382.180969,23.034748,6.93415,4.5e-05,382.18,21.354828,A1,F1,use,382.16_382.19_1,3.1e-05,0.99383,1.192596
4,23,18.078652,17.884897,18.186003,3121249.739,0.994619,382.181091,382.181091,24.512888,7.379115,0.000126,382.18,22.55385,A3,F1,use,382.16_382.19_1,0.000122,0.987375,1.18485
4,3,16.602534,16.580684,16.614801,8150.698163,0.857943,382.720154,382.720154,15.611166,4.699429,2.643462e-07,382.72,20.926341,A2,F1,use,382.71_382.74_0,0.000274,0.987498,1.184998
4,4,17.597483,17.597483,17.639881,8323.493888,0.95545,382.720428,382.720428,15.962169,4.805092,3.371596e-07,382.72,21.944444,A3,F1,use,382.71_382.74_0,0.000274,0.987498,1.184998
4,11,27.290028,27.191675,27.337876,830492.5605,0.965904,383.945862,383.945862,22.602803,6.804122,3.4e-05,383.95,34.220162,A3,F1,use,383.93_383.96_0,0.000153,0.989993,1.187991
4,5,26.940778,26.905557,26.988886,623135.3199,0.957536,383.945709,383.945709,21.867644,6.582817,2e-05,383.95,34.020692,A2,F1,use,383.93_383.96_0,0.000153,0.989993,1.187991
4,14,16.690113,16.521934,16.700306,38937.44459,1.0,384.226044,384.226044,18.31943,5.514698,2e-06,384.23,21.062223,A1,F1,use,384.21_384.24_1,9.2e-05,0.979075,1.37285
4,10,17.489432,17.38206,17.531188,127969.2016,0.99104,384.225952,384.225952,19.904633,5.991892,5e-06,384.23,21.807597,A3,F1,use,384.21_384.24_1,9.2e-05,0.979075,1.174891
4,8,16.463292,16.380585,16.467645,9845.379468,0.953004,384.226166,384.226166,16.335791,4.917563,4.368245e-07,384.23,20.775984,A1,F1,use,384.21_384.24_2,3e-05,0.989797,1.383571
4,13,16.452184,16.295087,16.484185,66890.49076,0.988911,384.226196,384.226196,18.647972,5.613599,2e-06,384.23,20.73544,A2,F1,use,384.21_384.24_2,3e-05,0.989797,1.187756
4,16,17.225608,17.098955,17.346083,140908.3138,0.984127,386.223816,386.223816,19.722855,5.937171,5e-06,386.22,21.717467,A2,F1,use,386.21_386.24_1,0.000122,0.993725,1.19247
4,4,17.118522,17.082885,17.185326,186836.2132,0.933445,386.223938,386.223938,20.581974,6.195792,8e-06,386.22,21.602857,A1,F1,use,386.21_386.24_1,0.000122,0.993725,1.19247
4,7,18.229795,18.165088,18.278325,254563.6408,0.971782,386.223877,386.223877,20.896862,6.290582,1e-05,386.22,22.745275,A3,F1,use,386.21_386.24_1,6.1e-05,0.988411,1.186093
4,6,18.238044,18.234744,18.333749,84644.02904,0.969894,386.470062,386.470062,18.987579,5.715831,3e-06,386.47,23.002971,A2,F1,use,386.45_386.48_1,9.1e-05,0.993036,1.191643
4,7,17.992629,17.940633,18.070622,90718.95741,0.934454,386.469971,386.469971,19.539676,5.882029,4e-06,386.47,22.705943,A1,F1,use,386.45_386.48_1,9.1e-05,0.993036,1.191643
4,7,19.105852,19.038707,19.185587,105731.6092,0.970632,386.470398,386.470398,19.629243,5.908991,4e-06,386.47,23.854811,A3,F1,use,386.45_386.48_1,0.000336,0.989232,1.187079
4,7,23.965879,23.922465,24.049089,1402772.232,0.940932,386.950684,386.950684,23.359045,7.031773,5.7e-05,386.95,30.01009,A3,F1,use,386.93_386.96_0,0.000763,0.988892,1.186671
4,6,23.409897,23.291518,23.418353,798350.6439,0.97102,386.951447,386.951447,22.225121,6.690428,2.6e-05,386.95,29.569743,A2,F1,use,386.93_386.96_0,0.000763,0.988892,1.186671
4,9,23.634577,23.533873,23.675488,2204910.39,0.941051,387.201202,387.201202,23.690747,7.131625,7.2e-05,387.2,29.822764,A2,F1,use,387.18_387.21_1,0.000611,0.991755,1.190106
4,6,23.873768,23.809151,23.958267,1019214.926,0.956694,387.201813,387.201813,22.898223,6.893052,4.1e-05,387.2,29.89343,A3,F1,use,387.18_387.21_1,0.000611,0.991755,1.190106
4,4,22.850489,22.835164,22.887499,603109.7749,0.92233,387.200775,387.200775,22.272621,6.704727,2.7e-05,387.2,28.836359,A1,F1,use,387.18_387.21_1,0.000427,0.985941,1.183129
4,24,24.01564,23.926056,24.272834,142022800.7,0.976303,387.454468,387.454468,29.700006,8.940593,0.004606,387.45,30.306605,A2,F1,use,387.43_387.46_0,0.0,0.960231,1.346643
4,59,22.85229,22.714167,23.441777,612170042.5,0.964737,387.454468,387.454468,32.259917,9.711203,0.027161,387.45,28.838632,A1,F1,use,387.43_387.46_0,0.0,0.960231,1.152277
4,57,23.744625,23.263135,23.926056,882171120.2,0.972951,387.454468,387.454468,32.334941,9.733787,0.028611,387.45,29.962493,A2,F1,use,387.43_387.46_1,0.000183,0.971828,1.35824
4,73,24.020846,23.800206,24.758938,873820684.1,0.965083,387.454651,387.454651,32.641958,9.826208,0.035396,387.45,30.079706,A3,F1,use,387.43_387.46_1,0.000183,0.971828,1.166194
4,19,30.462642,30.379471,30.587399,4899552.264,0.977002,390.191315,390.191315,25.294778,7.614487,0.000217,390.19,38.442577,A1,F1,use,390.17_390.2_1,0.000457,0.944717,1.298466
4,17,31.749663,31.66071,31.930747,27222425.94,0.995031,390.191772,390.191772,27.31675,8.223161,0.000883,390.19,40.10472,A2,F1,use,390.17_390.2_1,0.000518,0.991042,1.18925
4,18,31.994634,31.828883,32.139666,35295494.09,0.978749,390.191254,390.191254,28.012176,8.432505,0.00143,390.19,40.154771,A3,F1,use,390.17_390.2_1,0.000518,0.991042,1.18925
4,3,52.264477,52.233864,52.296518,1728412.904,0.949541,392.999268,392.999268,23.339475,7.025882,5.6e-05,393.0,66.206795,A2,F1,use,392.98_393.01_0,9.1e-05,0.996619,1.195943
4,3,52.164829,52.164829,52.205852,899462.5376,0.993748,392.999359,392.999359,22.849264,6.878314,4e-05,393.0,65.829826,A1,F1,use,392.98_393.01_0,9.1e-05,0.996619,1.195943
4,8,34.717879,34.691829,34.865498,2135483.917,0.976427,393.710052,393.710052,23.965327,7.214282,8.7e-05,393.71,43.663044,A3,F1,use,393.69_393.72_1,0.000428,0.991305,1.189565
4,14,34.748732,34.66446,34.900422,4561006.019,0.969224,393.71048,393.71048,25.191481,7.583391,0.000202,393.71,43.851442,A1,F1,use,393.69_393.72_1,0.000428,0.991305,1.189565
4,5,35.099467,35.056257,35.161583,3884950.549,0.961495,393.71048,393.71048,24.507923,7.37762,0.000126,393.71,44.412148,A2,F1,use,393.69_393.72_1,0.0,0.991131,1.189357
4,6,16.40223,16.358503,16.424094,15905.62139,0.978371,395.212524,395.212524,16.575707,4.989785,5.158566e-07,395.21,20.672013,A2,F1,use,395.19_395.22_1,0.000518,0.97395,1.366396
4,5,17.369787,17.300546,17.38206,19863.06824,0.997538,395.212006,395.212006,17.216997,5.182832,8.04593e-07,395.21,21.632237,A3,F1,use,395.19_395.22_1,0.000518,0.97395,1.361722
4,10,16.459582,16.424094,16.542387,36171.94555,0.998182,395.212097,395.212097,17.761042,5.346606,1e-06,395.21,20.744833,A2,F1,use,395.19_395.22_2,6.1e-05,0.988277,1.380722
4,14,16.517758,16.401148,16.641227,30570.88245,0.996145,395.212036,395.212036,17.97043,5.409639,1e-06,395.21,20.844718,A1,F1,use,395.19_395.22_2,6.1e-05,0.988277,1.185932
4,28,48.739387,48.539499,48.970026,108643755.5,0.991819,396.209808,396.209808,29.76559,8.960335,0.00482,396.21,61.507062,A1,F1,use,396.19_396.22_1,0.000427,0.972899,1.363392
4,53,48.422244,48.319579,49.096903,73129442.76,0.991634,396.209381,396.209381,29.063145,8.748878,0.002962,396.21,61.019777,A3,F1,use,396.19_396.22_1,0.000458,0.958739,1.342287
4,60,49.083763,49.080909,49.937103,122915956.1,0.993385,396.209595,396.209595,29.491555,8.877843,0.003986,396.21,62.168199,A2,F1,use,396.19_396.22_1,0.000214,0.945475,1.330483
4,45,48.973022,48.970026,49.644199,42314805.08,0.997389,396.209778,396.209778,28.405219,8.550823,0.001877,396.21,61.8019,A1,F1,use,396.19_396.22_2,6.1e-05,0.979566,1.370059
4,17,48.973396,48.863323,49.080909,45752733.58,0.976948,396.209839,396.209839,28.065813,8.448652,0.001484,396.21,62.028065,A2,F1,use,396.19_396.22_2,6.1e-05,0.979566,1.364574
4,6,50.689312,50.667052,50.741251,1184914.969,0.983373,396.455811,396.455811,23.246912,6.998018,5.3e-05,396.46,63.967786,A1,F1,use,396.44_396.47_0,6.1e-05,0.995689,1.194826
4,4,50.991983,50.965566,51.031755,3522515.174,0.952134,396.455872,396.455872,24.366633,7.335087,0.000114,396.46,64.591092,A2,F1,use,396.44_396.47_0,6.1e-05,0.995689,1.194826
4,6,17.519906,17.440851,17.543966,85629.80266,0.931291,396.933502,396.933502,19.456385,5.856956,4e-06,396.93,22.109387,A1,F1,use,396.91_396.94_0,0.000153,0.993782,1.192538
4,15,17.675001,17.580635,17.771917,86976.2192,0.964414,396.933655,396.933655,19.026792,5.727635,3e-06,396.93,22.288067,A2,F1,use,396.91_396.94_0,0.000153,0.993782,1.192538
4,5,21.28305,21.253253,21.317802,445398.1589,0.949206,401.202759,401.202759,21.703932,6.533534,1.8e-05,401.2,26.612257,A3,F1,use,401.18_401.21_0,0.0,0.992001,1.190401
4,5,20.666291,20.637536,20.721753,1013140.38,0.957163,401.202759,401.202759,22.568861,6.793904,3.3e-05,401.2,26.086149,A2,F1,use,401.18_401.21_0,0.0,0.992001,1.190401
4,4,17.149605,17.082885,17.185326,63931.14629,0.938184,402.237488,402.237488,19.034791,5.730043,3e-06,402.24,21.642082,A1,F1,use,402.22_402.25_1,6.1e-05,0.994014,1.192817
4,10,17.274063,17.168018,17.328692,41126.94805,0.949347,402.237427,402.237427,17.946255,5.402361,1e-06,402.24,21.778991,A2,F1,use,402.22_402.25_1,6.1e-05,0.994014,1.192817
4,5,18.165088,18.133657,18.215088,81146.20775,0.933177,402.237305,402.237305,19.247432,5.794054,3e-06,402.24,22.663323,A3,F1,use,402.22_402.25_1,0.000122,0.990004,1.188005
4,8,55.119872,55.01808,55.137835,3344309.183,0.965763,402.505707,402.505707,24.291735,7.312541,0.000108,402.51,69.832329,A2,F1,use,402.49_402.52_1,3e-05,0.997449,1.196939
4,6,55.347719,55.287089,55.378034,4982251.506,0.970979,402.505737,402.505737,25.318926,7.621756,0.000221,402.51,69.8465,A1,F1,use,402.49_402.52_1,3e-05,0.997449,1.196939
4,4,54.856515,54.797299,54.856515,3029587.619,0.951061,402.505524,402.505524,24.469886,7.36617,0.000123,402.51,69.168854,A3,F1,use,402.49_402.52_1,0.000183,0.994296,1.193155
4,10,37.572682,37.456951,37.588464,39374934.17,0.992606,403.951996,403.951996,27.849232,8.383454,0.001277,403.95,47.552423,A2,F1,use,403.93_403.96_1,0.000305,0.827055,1.300512
4,8,36.500404,36.395559,36.556859,63455946.67,0.990169,403.952301,403.952301,28.858448,8.687258,0.00257,403.95,45.920632,A3,F1,use,403.93_403.96_1,0.000305,0.827055,1.189867
4,3,37.127577,37.075913,37.127577,28342781.21,0.998767,403.95285,403.95285,27.374936,8.240677,0.000919,403.95,46.987267,A2,F1,use,403.93_403.96_2,0.000641,0.992768,1.466225
4,30,37.40393,37.389908,37.915728,5913391.937,1.0,403.951721,403.951721,25.43475,7.656623,0.00024,403.95,47.064958,A3,F1,use,403.93_403.96_2,0.001129,0.987008,1.34982
4,27,37.252276,37.159365,37.661086,57730820.23,0.990105,403.952209,403.952209,28.853398,8.685738,0.002561,403.95,47.01081,A1,F1,use,403.93_403.96_2,0.000641,0.992768,1.191322
4,97,36.456662,35.910034,37.320217,163684606.5,0.998082,404.203094,404.203094,30.225539,9.098794,0.00663,404.2,45.865232,A3,F1,use,404.18_404.21_1,0.000275,0.861632,1.486504
4,67,37.004363,36.464439,37.401612,129722885.7,0.998556,404.203369,404.203369,29.569316,8.901251,0.004207,404.2,46.830821,A2,F1,use,404.18_404.21_1,0.004059,0.050906,0.118288
4,3,39.149467,39.118843,39.149467,685932.7857,0.97118,404.199097,404.199097,22.458268,6.760612,3e-05,404.2,49.404985,A1,F1,use,404.18_404.21_2,0.000214,0.952262,1.52415
4,4,39.610484,39.580547,39.644713,1538045.118,0.935276,404.198883,404.198883,23.171125,6.975204,5e-05,404.2,50.139848,A2,F1,use,404.18_404.21_2,0.0,0.91032,1.149585
4,4,37.392392,37.309697,37.40773,6087880.227,0.999448,404.202301,404.202301,25.608068,7.708797,0.00027,404.2,47.18763,A1,F1,use,404.18_404.21_4,0.000122,0.952401,1.722177
4,19,38.70243,38.537193,38.79453,14080015.47,0.978903,404.197968,404.197968,26.686341,8.033389,0.00057,404.2,48.709523,A3,F1,use,404.18_404.21_4,0.004455,0.318508,0.94338
4,20,37.594281,37.401612,37.794814,43861817.07,0.994932,404.202423,404.202423,28.00492,8.430321,0.001423,404.2,47.579848,A2,F1,use,404.18_404.21_4,0.003113,0.286007,0.535454
4,21,38.886909,38.732971,39.016541,13049696.1,0.99413,404.19931,404.19931,26.708073,8.039931,0.000579,404.2,49.073648,A1,F1,use,404.18_404.21_5,0.000427,0.954778,1.724555
4,5,38.934068,38.886791,38.975732,2380154.959,0.958433,404.198883,404.198883,24.12182,7.261391,9.6e-05,404.2,49.002895,A3,F1,use,404.18_404.21_5,0.000427,0.954778,1.381762
4,5,41.095201,41.062614,41.19059,2548682.068,0.972407,404.44223,404.44223,24.35188,7.330646,0.000113,404.44,51.86042,A1,F1,use,404.42_404.45_1,0.000519,0.86161,1.21546
4,8,41.101941,40.96108,41.148895,1758453.569,1.0,404.441711,404.441711,23.685071,7.129917,7.1e-05,404.44,51.74853,A3,F1,use,404.42_404.45_1,0.000519,0.86161,1.172686
4,4,41.816559,41.723239,41.816559,1955858.246,0.977692,404.441803,404.441803,23.517829,7.079572,6.3e-05,404.44,52.908673,A2,F1,use,404.42_404.45_1,0.000427,0.671664,0.987525
4,6,17.064818,17.028142,17.185326,112484.1616,0.950115,404.439667,404.439667,19.849922,5.975422,5e-06,404.44,21.535085,A1,F1,use,404.42_404.45_2,0.000244,0.907642,1.261493
4,22,17.092951,16.999278,17.2855,95034.86184,0.969892,404.439423,404.439423,19.154627,5.766117,3e-06,404.44,21.54903,A2,F1,use,404.42_404.45_2,0.000244,0.907642,1.223503
4,3,34.100928,34.100928,34.146375,670578.7668,0.945468,404.950989,404.950989,22.425607,6.75078,3e-05,404.95,43.033941,A1,F1,use,404.93_404.96_0,0.000152,0.989829,1.187795
4,6,34.58816,34.576495,34.646486,835578.3249,0.955531,404.951141,404.951141,22.290874,6.710222,2.7e-05,404.95,43.762935,A2,F1,use,404.93_404.96_0,0.000152,0.989829,1.187795
4,6,20.952711,20.833259,20.95683,717698.7716,0.990362,405.697052,405.697052,22.071477,6.644177,2.3e-05,405.7,26.44982,A2,F1,use,405.68_405.71_1,6.1e-05,0.990999,1.189198
4,5,21.593545,21.551127,21.631484,259232.0121,1.0,405.697113,405.697113,20.92308,6.298475,1.1e-05,405.7,27.005502,A3,F1,use,405.68_405.71_1,6.1e-05,0.990999,1.189198
4,5,20.345325,20.302038,20.408981,456450.5395,0.971826,405.697235,405.697235,21.870659,6.583724,2e-05,405.7,25.674947,A1,F1,use,405.68_405.71_1,0.000183,0.98954,1.187448
4,66,19.376004,19.233751,19.904371,1317405162.0,0.955612,407.686493,407.686493,32.91351,9.907954,0.042727,407.69,24.447854,A2,F1,use,407.67_407.7_1,0.000183,0.978396,1.368713
4,64,18.822591,18.721736,19.319397,1160264227.0,0.966549,407.68631,407.68631,33.182366,9.988888,0.051479,407.69,23.75332,A1,F1,use,407.67_407.7_1,0.000183,0.946395,1.329018
4,71,47.96355,47.535434,48.58358,37378313.85,0.987874,410.22171,410.22171,27.774156,8.360854,0.001212,410.22,60.74585,A2,F1,use,410.21_410.24_1,3e-05,0.996097,1.195316
4,65,47.81024,47.377162,48.297099,28584083.99,0.973422,410.22168,410.22168,27.839269,8.380455,0.001268,410.22,60.334518,A1,F1,use,410.21_410.24_1,3e-05,0.996097,1.195316
4,48,47.273391,47.034606,47.685839,27811702.23,0.994319,410.221527,410.221527,27.668384,8.329014,0.001127,410.22,59.564742,A3,F1,use,410.21_410.24_1,0.000153,0.980418,1.176502
